path,type,lines,sha256_prefix,validation,review_depth,signals_to_check
src/Services/Notification/Notification.Application/Features/Templates/CreateTemplate/CreateTemplateCommandHandler.cs,cs,39,361f123305e00108,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Features/Templates/CreateTemplate/CreateTemplateCommandValidator.cs,cs,50,38fea1910b548629,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Features/Templates/DeleteTemplate/DeleteTemplateCommand.cs,cs,3,d69a62c169637f67,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Features/Templates/DeleteTemplate/DeleteTemplateCommandHandler.cs,cs,26,9405f809d484c010,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Features/Templates/GetActiveTemplates/GetActiveTemplatesQuery.cs,cs,5,402753eb6644c8f7,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Features/Templates/GetActiveTemplates/GetActiveTemplatesQueryHandler.cs,cs,27,08348c3965c5bafa,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Features/Templates/GetTemplateById/GetTemplateByIdQuery.cs,cs,5,41917a921ca74af0,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Features/Templates/GetTemplateById/GetTemplateByIdQueryHandler.cs,cs,27,f1859ba203218060,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Features/Templates/GetTemplateByKey/GetTemplateByKeyQuery.cs,cs,5,b7918bb590f2d9a0,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Features/Templates/GetTemplateByKey/GetTemplateByKeyQueryHandler.cs,cs,27,7a472151d7d46d58,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Features/Templates/GetTemplates/GetTemplatesQuery.cs,cs,8,e37459bba9cc347a,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Features/Templates/GetTemplates/GetTemplatesQueryHandler.cs,cs,27,1ce37e550d8ea176,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Features/Templates/UpdateTemplate/UpdateTemplateCommand.cs,cs,15,cd85f6c5d9b94da0,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Features/Templates/UpdateTemplate/UpdateTemplateCommandHandler.cs,cs,39,1d51ba9d232fecba,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Features/Templates/UpdateTemplate/UpdateTemplateCommandValidator.cs,cs,49,08ad96826a5fbce6,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Filtering/NotificationRecordFilter.cs,cs,31,e36129538ff138c3,C# included in project-tree scan,automated inspection,suppressed_nullable
src/Services/Notification/Notification.Application/GlobalUsings.cs,cs,21,4c84eb19329ca8ef,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Helpers/EmailHelper.cs,cs,20,6b67ac4c831df1b9,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Helpers/NotificationDataBuilder.cs,cs,57,b5db1a6440ff0caa,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Helpers/NotificationFormattingHelper.cs,cs,58,95a264650f4558b0,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Application/Helpers/NotificationLocalizationMetadata.cs,cs,116,f50d6c48a2d0d077,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Helpers/PhoneNumberHelper.cs,cs,38,5a9a0deccbd94302,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Helpers/SecurityHelper.cs,cs,11,9fa494c10372d077,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Helpers/TemplateHelper.cs,cs,66,5ddbd5250e8245dd,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Interfaces/IIdempotencyService.cs,cs,33,590460896f9e79d4,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Interfaces/INotificationHubService.cs,cs,19,7dbf347f25da6e73,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Interfaces/INotificationPreferenceRepository.cs,cs,11,a9341f92801331c3,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Interfaces/INotificationRecordRepository.cs,cs,39,e6477a08ed636d49,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Interfaces/INotificationRecordService.cs,cs,13,c1b84dd8ae9f7215,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Interfaces/INotificationRepository.cs,cs,37,f3f7e3e210e0b2e1,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Interfaces/INotificationSender.cs,cs,55,f94703d4315d59e4,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Notification/Notification.Application/Interfaces/INotificationService.cs,cs,21,2e2c6fa5d7332aee,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Interfaces/ISenders.cs,cs,38,c44b7d25af5ae259,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Notification/Notification.Application/Interfaces/ITemplateRepository.cs,cs,21,b8ad4c017aa691cd,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Interfaces/ITemplateService.cs,cs,16,c3d262f5fcdd48b8,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Application/Localization/NotificationMessageKeys.cs,cs,86,a68e766b53315d33,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Notification.Application.csproj,csproj,27,54303bd280b47ad0,xml parsed,automated inspection,
src/Services/Notification/Notification.Application/Resources/NotificationResources.cs,cs,3,b74ce4ef894923a4,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Application/Resources/NotificationResources.ja-JP.resx,resx,116,14d749078057a876,xml parsed,automated inspection,
src/Services/Notification/Notification.Application/Resources/NotificationResources.resx,resx,116,27a7e51242b888f0,xml parsed,automated inspection,
src/Services/Notification/Notification.Application/Services/NotificationRecordService.cs,cs,83,850912a354b9acdf,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization
src/Services/Notification/Notification.Application/Services/NotificationSender.cs,cs,279,ad85d3840cc469fb,C# included in project-tree scan,focused manual inspection,broad_exception_catch;ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Application/Services/NotificationServiceImpl.cs,cs,253,fcd48158558d2784,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;query_materialization
src/Services/Notification/Notification.Application/Services/TemplateService.cs,cs,131,163ba13b2e4717ad,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;query_materialization
src/Services/Notification/Notification.Contracts/Commands/BulkNotificationRecipient.cs,cs,9,0d340632812f1783,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Contracts/Commands/ProcessMarkAllNotificationsReadCommand.cs,cs,8,a78f22ab04fef026,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Contracts/Commands/SendBulkNotificationCommand.cs,cs,15,f2093f745f8ec11b,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Contracts/Enums/NotificationChannels.cs,cs,12,36f29705c73ea7d4,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Contracts/Events/AuctionCancelledNotificationEvent.cs,cs,14,ebbc330e81d23ab6,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Contracts/Events/BulkNotificationCompletedEvent.cs,cs,13,0a312be225f91b45,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Contracts/Events/EmailNotificationRequestedEvent.cs,cs,20,fd5ace0913b2589b,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Contracts/Events/EmailRequestedEvent.cs,cs,17,1ed09282b1705158,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Contracts/Events/NotificationRequestedEvent.cs,cs,33,f7779127bf0e6ef0,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Contracts/NotificationService.Contracts.csproj,csproj,25,a5cac618789e111f,xml parsed,automated inspection,
src/Services/Notification/Notification.Domain/Constants/NotificationChannelNames.cs,cs,10,0902517463ec0a7e,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/Constants/NotificationDefaults.cs,cs,205,1a605536581bbda9,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/Constants/NotificationTemplateConstants.cs,cs,41,2eadfb06b589fd7a,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/Entities/Notification.cs,cs,99,3bd73c4f905079ed,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Domain/Entities/NotificationPreference.cs,cs,47,dff8a3ec0a795aef,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Domain/Entities/NotificationRecord.cs,cs,58,102885833b9c227d,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Domain/Entities/NotificationTemplate.cs,cs,73,dec6c32919856568,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Domain/Entities/UserNotification.cs,cs,68,50e66606eaf5be9c,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Domain/Enums/ChannelType.cs,cs,11,ae5098af49876b17,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/Enums/NotificationRecordStatus.cs,cs,8,bbe72d475cf6135f,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/Enums/NotificationStatus.cs,cs,10,15f2842a0b3516e6,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/Enums/NotificationType.cs,cs,57,3ba7622c0971651f,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/GlobalUsings.cs,cs,2,93acc47bf0515d9c,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Domain/Notification.Domain.csproj,csproj,14,e620280de5e548a7,xml parsed,automated inspection,
src/Services/Notification/Notification.Infrastructure/Configuration/FirebaseOptions.cs,cs,20,785cb4ebaacc71b0,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Configuration/RabbitMqSettings.cs,cs,28,cb45af63b5356473,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Configuration/SendGridOptions.cs,cs,23,6cf1201ee4dce912,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Configuration/TwilioOptions.cs,cs,26,4581703b11208f25,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Extensions/NotificationServiceExtensions.cs,cs,132,3a71fbcb2fdb9641,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/GlobalUsings.cs,cs,10,ba323119203111a0,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/ConsumerRegistrationExtensions.cs,cs,70,5f285387269a42d9,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/AuctionJobNotificationConsumers.cs,cs,146,b754ec96646676a6,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/AuctionNotificationConsumers.cs,cs,152,dd4aa8029b13acd7,C# included in project-tree scan,automated inspection,manual_time
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/AutoBidConsumers.cs,cs,130,574fd6720ecdae65,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/Base/IdempotentNotificationConsumer.cs,cs,58,4e87072c535f49d1,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/BidAcceptedConsumer.cs,cs,70,871c7d92a7ad0348,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/BidRejectedConsumer.cs,cs,72,e4465f6503ea41e6,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/BidStatusConsumers.cs,cs,73,1a12a4130955570b,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/EmailNotificationRequestedConsumer.cs,cs,114,bc94e5322280db0f,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/IdentityNotificationConsumers.cs,cs,69,4232b7469c4b973a,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/JobNotificationConsumers.cs,cs,180,e4c44521b5c1c3e3,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/MarkAllNotificationsReadConsumer.cs,cs,37,28012247336c8ff7,C# included in project-tree scan,automated inspection,ef_save;cancellation_token
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/NotificationRequestedConsumer.cs,cs,318,e151b2981a3641b2,C# included in project-tree scan,focused manual inspection,broad_exception_catch;parallel_work;ef_save;cancellation_token;suppressed_nullable;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/OrderNotificationConsumers.cs,cs,111,03eaac4e5d36c36c,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/OutbidConsumer.cs,cs,83,d1ad8be1b9615aef,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/PasswordChangedConsumer.cs,cs,107,c814e5e705ac1b65,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/SecurityAlertConsumer.cs,cs,127,20ee50773ca918d1,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/SendBulkNotificationConsumer.cs,cs,366,ce29b8f3f2bca210,C# included in project-tree scan,focused manual inspection,broad_exception_catch;parallel_work;ef_save;cancellation_token;manual_time;suppressed_nullable;query_materialization;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/TwoFactorDisabledConsumer.cs,cs,99,3391bafd0e4412de,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/TwoFactorEnabledConsumer.cs,cs,99,b5dc56f2753d9756,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/UserCreatedConsumer.cs,cs,145,2718e2f7c3777e1e,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/UserLoginConsumer.cs,cs,99,3e2b44d1f7433607,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Messaging/Consumers/WalletConsumers.cs,cs,197,de09e6b2806351fc,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Messaging/MassTransitConfiguration.cs,cs,338,f43c529849ed8edd,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Notification.Infrastructure.csproj,csproj,44,b12fd811a98d7cad,xml parsed,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Configurations/NotificationConfiguration.cs,cs,71,f9466c1aa069ce5c,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Configurations/NotificationPreferenceConfiguration.cs,cs,50,ca6c7d68693e70cb,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Configurations/NotificationRecordConfiguration.cs,cs,56,e39001cefbd26433,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Configurations/NotificationTemplateConfiguration.cs,cs,55,084ddc97efd3db84,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Configurations/UserNotificationConfiguration.cs,cs,54,4c89bcfd56a86897,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Migrations/20260730153751_InitialCreate.Designer.cs,cs,634,edf094b0a5fa0012,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Migrations/20260730153751_InitialCreate.cs,cs,380,790203dd3e825798,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/Migrations/NotificationDbContextModelSnapshot.cs,cs,631,c35ef67320918755,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/NotificationDbContext.cs,cs,39,625c5d31d6113504,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/NotificationDbContextFactory.cs,cs,16,82a455edd45ee6f6,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Persistence/RedisIdempotencyService.cs,cs,87,91930261e9aad7ff,C# included in project-tree scan,automated inspection,cancellation_token;manual_time
src/Services/Notification/Notification.Infrastructure/Persistence/Repositories/NotificationPreferenceRepository.cs,cs,34,2c83e1707253d5a8,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token
src/Services/Notification/Notification.Infrastructure/Persistence/Repositories/NotificationRecordRepository.cs,cs,169,97b3235e6832522e,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;suppressed_nullable;query_materialization
src/Services/Notification/Notification.Infrastructure/Persistence/Repositories/NotificationRepository.cs,cs,154,5f315bf007d6e399,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;manual_time;query_materialization
src/Services/Notification/Notification.Infrastructure/Persistence/Repositories/TemplateRepository.cs,cs,75,0aa1d7ea1e0d991a,C# included in project-tree scan,automated inspection,async_ef_query;ef_save;cancellation_token;query_materialization
src/Services/Notification/Notification.Infrastructure/Persistence/UnitOfWork.cs,cs,12,36ec3bfdf075b0d5,C# included in project-tree scan,automated inspection,
src/Services/Notification/Notification.Infrastructure/Senders/EmailSender.cs,cs,58,cd85f3e2e1ac45de,C# included in project-tree scan,automated inspection,broad_exception_catch;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Senders/FirebasePushSender.cs,cs,189,7d6f6662b82ec127,C# included in project-tree scan,automated inspection,broad_exception_catch;enumerable_input;cancellation_token;query_materialization;external_call
src/Services/Notification/Notification.Infrastructure/Senders/PushSender.cs,cs,57,74a3fc79748c1805,C# included in project-tree scan,automated inspection,broad_exception_catch;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Senders/SendGridEmailSender.cs,cs,101,840a79429b1d11dc,C# included in project-tree scan,automated inspection,broad_exception_catch;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Senders/SmsNotificationSender.cs,cs,56,90f4e01fb47afa3e,C# included in project-tree scan,automated inspection,broad_exception_catch;cancellation_token;external_call
src/Services/Notification/Notification.Infrastructure/Senders/TwilioSmsSender.cs,cs,124,6d06ee8b05b7d72d,C# included in project-tree scan,automated inspection,broad_exception_catch;cancellation_token;external_call
src/Services/Notification/tests/Notification.Application.Tests/AssemblyReferenceTests.cs,cs,16,60aefb5fef6c2565,C# included in project-tree scan,automated inspection,
src/Services/Notification/tests/Notification.Application.Tests/Notification.Application.Tests.csproj,csproj,15,411bc5b4feb1282e,xml parsed,automated inspection,
src/Services/Notification/tests/Notification.Application.Tests/NotificationSenderTests.cs,cs,112,5efae8a9d4e1ea2c,C# included in project-tree scan,automated inspection,suppressed_nullable
src/Services/Notification/tests/Notification.Domain.Tests/AssemblyReferenceTests.cs,cs,16,03443bac5bc80ed3,C# included in project-tree scan,automated inspection,
src/Services/Notification/tests/Notification.Domain.Tests/Notification.Domain.Tests.csproj,csproj,15,4bd3ec70daed90c6,xml parsed,automated inspection,
src/Services/Payment/Payment.Api/Dockerfile,Dockerfile,60,b0012ecb31b4946c,Dockerfile FROM present,automated inspection,
src/Services/Payment/Payment.Api/Endpoints/Orders/OrderCommandEndpoints.cs,cs,108,d076ea789fb2c161,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Payment/Payment.Api/Endpoints/Orders/OrderQueryEndpoints.cs,cs,230,17f2feec303fb945,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Payment/Payment.Api/Endpoints/Orders/OrderReportEndpoints.cs,cs,66,de52b10b10dcaf3b,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Payment/Payment.Api/Endpoints/Payments/PaymentEndpoints.cs,cs,139,345f436923b2ff44,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Payment/Payment.Api/Endpoints/Payments/PaymentWebhookEndpoints.cs,cs,52,f6ffe2f4fbe7a9ea,C# included in project-tree scan,focused manual inspection,broad_exception_catch;cancellation_token;http_routes;authorization
src/Services/Payment/Payment.Api/Endpoints/Wallets/WalletEndpoints.cs,cs,70,a8fd96baa7758608,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Payment/Payment.Api/Endpoints/Wallets/WalletTransactionEndpoints.cs,cs,84,8e544a800db094b5,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization
src/Services/Payment/Payment.Api/Extensions/DependencyInjection/ServiceExtensions.cs,cs,78,cf1263e5607f520e,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Api/GlobalUsings.cs,cs,13,31b2535b74efcdeb,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Api/Payment.Api.csproj,csproj,29,7fbbd5b043825758,xml parsed,automated inspection,
src/Services/Payment/Payment.Api/Program.cs,cs,91,c5ef0c2592599920,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Api/Properties/launchSettings.json,json,14,4dca73b6661fbc59,json parsed,automated inspection,
src/Services/Payment/Payment.Api/appsettings.Production.json,json,18,2d22a9df3596ac50,json parsed,automated inspection,
src/Services/Payment/Payment.Api/appsettings.json,json,48,4dfed1733054b69b,json parsed,automated inspection,configuration_secret_field
src/Services/Payment/Payment.Application/DTOs/Audit/PaymentAuditData.cs,cs,115,87663e14485a165b,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/DTOs/OrderDto.cs,cs,78,cfe2b40b30262048,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/DTOs/OrderFilterDto.cs,cs,11,4451be0006e9919c,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/DTOs/PaymentDtos.cs,cs,21,3d252763a76b5a16,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/DTOs/StripeModels.cs,cs,13,c1b30248e25cf734,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/DTOs/WalletDto.cs,cs,45,cf63cc2def2b54f0,C# included in project-tree scan,automated inspection,suppressed_nullable
src/Services/Payment/Payment.Application/Errors/PaymentErrors.cs,cs,62,b001b2a3c1ba22ad,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/EventHandlers/FundsDeductedFromHeldDomainEventHandler.cs,cs,38,c8d021c364e172b9,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/EventHandlers/FundsDepositedDomainEventHandler.cs,cs,37,815edbdfd9bce506,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/EventHandlers/FundsHeldDomainEventHandler.cs,cs,37,22ed447ededc0a5d,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/EventHandlers/FundsReleasedDomainEventHandler.cs,cs,37,83837c22bf228482,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/EventHandlers/FundsWithdrawnDomainEventHandler.cs,cs,37,a5f67b34589fa522,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/EventHandlers/OrderCreatedDomainEventHandler.cs,cs,40,410f5ed2e762ebe6,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/EventHandlers/OrderDeliveredDomainEventHandler.cs,cs,37,8119b9c4f35edc47,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/EventHandlers/OrderShippedDomainEventHandler.cs,cs,38,974b0cdcc59aefff,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable;external_call
src/Services/Payment/Payment.Application/EventHandlers/OrderStatusChangedDomainEventHandler.cs,cs,26,40e235195e2ea4c8,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Payment/Payment.Application/EventHandlers/PaymentCompletedDomainEventHandler.cs,cs,40,71f0fe12085e1d58,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable;external_call
src/Services/Payment/Payment.Application/EventHandlers/WalletCreatedDomainEventHandler.cs,cs,37,0053c1a672400fd2,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Payment/Payment.Application/Extensions/Mappings/OrderMappingExtensions.cs,cs,18,999582ef93142cc4,C# included in project-tree scan,automated inspection,enumerable_input;query_materialization
src/Services/Payment/Payment.Application/Extensions/Mappings/WalletMappingExtensions.cs,cs,18,40a43aa337ead652,C# included in project-tree scan,automated inspection,enumerable_input;query_materialization
src/Services/Payment/Payment.Application/Extensions/Mappings/WalletTransactionMappingExtensions.cs,cs,18,73ca58cc901a7da7,C# included in project-tree scan,automated inspection,enumerable_input;query_materialization
src/Services/Payment/Payment.Application/Features/Orders/GetAllOrders/GetAllOrdersQuery.cs,cs,15,92df321a4033044f,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/Features/Orders/GetAllOrders/GetAllOrdersQueryHandler.cs,cs,46,1ecc1dcc84f1275d,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Payment/Payment.Application/Features/Orders/GetOrderByAuctionId/GetOrderByAuctionIdQuery.cs,cs,8,1bb64df52a6d51f8,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/Features/Orders/GetOrderByAuctionId/GetOrderByAuctionIdQueryHandler.cs,cs,30,61287737c0f06e5f,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Payment/Payment.Application/Features/Orders/GetOrderById/GetOrderByIdQuery.cs,cs,8,e3b15c92150a61c1,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/Features/Orders/GetOrderById/GetOrderByIdQueryHandler.cs,cs,30,74caa051a1124e49,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Payment/Payment.Application/Features/Orders/GetOrderStats/GetOrderStatsQuery.cs,cs,6,588649908e4a23ad,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/Features/Orders/GetOrderStats/GetOrderStatsQueryHandler.cs,cs,21,ff2f0e3a8399f187,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Payment/Payment.Application/Features/Orders/GetOrdersByBuyer/GetOrdersByBuyerQuery.cs,cs,18,f5175a401caf426f,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/Features/Orders/GetOrdersByBuyer/GetOrdersByBuyerQueryHandler.cs,cs,49,73693d3fc3587ea5,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Payment/Payment.Application/Features/Orders/GetOrdersBySeller/GetOrdersBySellerQuery.cs,cs,18,20aeec6ca59d4221,C# included in project-tree scan,automated inspection,
src/Services/Payment/Payment.Application/Features/Orders/GetOrdersBySeller/GetOrdersBySellerQueryHandler.cs,cs,49,c2134526d6d44414,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Payment/Payment.Application/Features/Orders/MarkDelivered/MarkDeliveredCommand.cs,cs,8,2cb58d4e4f0c2e8d,C# included in project-tree scan,automated inspection,
